CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.973, 0.979, "-1.16492+(2.51718*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.979, 0.985, "7.52983+(-6.36408*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.985, 0.991, "-13.5658+(15.0528*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.991, 1.002, "7.3997+(-6.1031*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 1.002, 1.1, "1.2844"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -15, 0, "0.966488"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0, 0.1515, "1.06236"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.1515, 0.454, "1.16049+(-0.647684*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.454, 0.6335, "0.894759+(-0.0623784*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.6335, 0.6905, "0.0691123+(1.24093*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.6905, 0.7475, "0.660912+(0.383872*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.7475, 0.8045, "0.644806+(0.405418*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.8045, 0.8615, "0.747342+(0.277964*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.8615, 0.898, "0.212584+(0.898694*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.898, 0.914, "-2.37554+(3.78079*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.914, 0.93, "4.15437+(-3.36353*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.93, 0.946, "0.677156+(0.375409*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.946, 0.962, "0.161621+(0.920372*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.962, 0.973, "-3.18713+(4.4014*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.973, 0.979, "-1.45237+(2.6185*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.979, 0.985, "5.52214+(-4.50561*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.985, 0.991, "-11.6981+(12.9769*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.991, 1.002, "5.59192+(-4.47018*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 1.002, 1.1, "1.1128"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -15, 0, "1.03592"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0, 0.1515, "0.933157"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.1515, 0.454, "0.827984+(0.694213*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.454, 0.6335, "1.1128+(0.0668595*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.6335, 0.6905, "1.99776+(-1.33008*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.6905, 0.7475, "1.36345+(-0.411448*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.7475, 0.8045, "1.38071+(-0.434542*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.8045, 0.8615, "1.27081+(-0.297932*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.8615, 0.898, "1.84398+(-0.963254*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.898, 0.914, "4.61803+(-4.0524*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.914, 0.93, "-2.38097+(3.60516*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.93, 0.946, "1.34604+(-0.402378*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.946, 0.962, "1.89861+(-0.98649*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.962, 0.973, "5.48793+(-4.71759*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.973, 0.979, "3.62854+(-2.80661*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.979, 0.985, "-3.847+(4.82929*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.985, 0.991, "14.6103+(-13.9091*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.991, 1.002, "-3.9218+(4.79131*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 1.002, 1.1, "0.879096"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -15, 0, "2.25818"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0, 0.1515, "1.95367"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.1515, 0.454, "2.39676+(-2.92469*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.454, 0.6335, "0.722922+(0.762191*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.6335, 0.6905, "0.753041+(0.714648*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.6905, 0.7475, "3.47+(-3.22012*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.7475, 0.8045, "5.80455+(-6.34326*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.8045, 0.8615, "-4.30843+(6.22725*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.8615, 0.898, "4.04853+(-3.47323*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.898, 0.914, "2.04342+(-1.24036*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.914, 0.93, "0.453583+(0.499063*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.93, 0.946, "-2.42063+(3.58961*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.946, 0.962, "0.540704+(0.459241*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.962, 0.973, "-1.06055+(2.12375*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.973, 0.979, "43.9235+(-44.1086*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.979, 0.985, "-10.9562+(11.9483*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.985, 0.991, "8.34873+(-7.6506*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.991, 1.002, "-10.1977+(11.0643*x)"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 1.002, 1.1, "0.888697"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -15, 0, "2.11963"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0, 0.1515, "2.00103"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.1515, 0.454, "2.46789+(-3.08155*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.454, 0.6335, "0.672146+(0.873832*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.6335, 0.6905, "0.675956+(0.867817*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.6905, 0.7475, "3.65313+(-3.4438*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.7475, 0.8045, "6.02791+(-6.62077*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.8045, 0.8615, "-4.31986+(6.24159*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.8615, 0.898, "4.21313+(-3.66322*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.898, 0.914, "2.51639+(-1.77375*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.914, 0.93, "-1.29091+(2.39179*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.93, 0.946, "-0.790265+(1.85346*x)"
